                  ru                   rp                   dr                   yp                    W                    T                    H                    k              epsilon                 Zeta                    f                  muT                    L                    T                   aT                tau_l                tau_t                  q_l                  q_t                   V2
  1.833903822420e-02   1.758481770822e-02   1.508441031955e-03   1.736694656250e+02   2.195802149557e+01   4.448189003751e+02   1.390764739119e+02  1.360897404512e+00   2.615223405324e+00   3.997378545007e-01   4.824578854531e+00   2.292667867918e+01  1.871769037903e-01   5.203752003407e-01  2.697256315197e+01 -1.936350195159e-03  -3.323327852578e-02 -9.150253411912e-05  -5.087871161664e-02  5.440022086753e-01
  1.988045766848e-02   1.910974794634e-02   1.541419444282e-03   1.731204907393e+02   2.195719135082e+01   4.448190978287e+02   1.390755005615e+02  1.361455705749e+00   2.617813535553e+00   3.995526441169e-01   4.824888776740e+00   2.291216637728e+01  1.871302899106e-01   5.200735981665e-01  2.695548985562e+01 -2.105525463918e-03  -3.611396315291e-02 -9.949854424044e-05  -5.528969543959e-02  5.439732270801e-01
  2.145532947877e-02   2.066789357362e-02   1.574871810285e-03   1.725595583135e+02   2.195627124969e+01   4.448193166821e+02   1.390744217199e+02  1.362074455076e+00   2.620685270136e+00   3.993475793960e-01   4.825231906036e+00   2.289610617161e+01  1.870786810775e-01   5.197398060968e-01  2.693659549601e+01 -2.278710109099e-03  -3.905706916946e-02 -1.076844696043e-04  -5.979646176764e-02  5.439411365919e-01
  2.306412181157e-02   2.225972564517e-02   1.608792332802e-03   1.719864987677e+02   2.195525608597e+01   4.448195581511e+02   1.390732313943e+02  1.362757070152e+00   2.623854841739e+00   3.991215903423e-01   4.825610027561e+00   2.287841670030e+01  1.870218006518e-01   5.193721266873e-01  2.691578435330e+01 -2.456005410049e-03  -4.206343740631e-02 -1.160651606000e-04  -6.440032842173e-02  5.439057690894e-01
  2.470729624756e-02   2.388570902956e-02   1.643174435989e-03   1.714011447494e+02   2.195414053509e+01   4.448198235033e+02   1.390719233354e+02  1.363507112460e+00   2.627339219185e+00   3.988735707197e-01   4.826024986098e+00   2.285901419667e+01  1.869593599775e-01   5.189688113685e-01  2.689295787844e+01 -2.637516511222e-03  -4.513389245568e-02 -1.246456565185e-04  -6.910259117175e-02  5.438669506487e-01
  2.638530698529e-02   2.554630161642e-02   1.678010737736e-03   1.708033314181e+02   2.195291904717e+01   4.448201140603e+02   1.390704910283e+02  1.364328291554e+00   2.631156136290e+00   3.986023781068e-01   4.826478685834e+00   2.283781254561e+01  1.868910721377e-01   5.185280614800e-01  2.686801475955e+01 -2.823352646194e-03  -4.826924086290e-02 -1.334311966005e-04  -7.390452114162e-02  5.438245015317e-01
  2.809860000772e-02   2.724195349651e-02   1.713293022426e-03   1.701928967413e+02   2.195158583995e+01   4.448204311993e+02   1.390689276843e+02  1.365224469342e+00   2.635324121861e+00   3.983068340804e-01   4.826973089865e+00   2.281472335422e+01  1.868166656647e-01   5.180480295910e-01  2.684085100496e+01 -3.013627373329e-03  -5.147026925114e-02 -1.424272316841e-04  -7.880736212764e-02  5.437782361929e-01
  2.984761222189e-02   2.897310611480e-02   1.749012214167e-03   1.695696817987e+02   2.195013489162e+01   4.448207763545e+02   1.390672262327e+02  1.366199664416e+00   2.639862530894e+00   3.979857245366e-01   4.827510219495e+00   2.278965603757e+01  1.867357853046e-01   5.175268211234e-01  2.681136004420e+01 -3.208458823311e-03  -5.473774237952e-02 -1.516394364988e-04  -8.381232785071e-02  5.437279633042e-01
  3.163277057250e-02   3.074019139719e-02   1.785158350617e-03   1.689335310970e+02   2.194855993351e+01   4.448211510193e+02   1.390653793115e+02  1.367258056397e+00   2.644791577078e+00   3.976378001629e-01   4.828092153237e+00   2.276251792072e+01  1.866481552758e-01   5.169624963014e-01  2.677943284791e+01 -3.407969958800e-03  -5.807240113709e-02 -1.610737225160e-04  -8.892059908829e-02  5.436734858006e-01
  3.345449113002e-02   3.254363085126e-02   1.821720557519e-03   1.682842928935e+02   2.194685444258e+01   4.448215567481e+02   1.390633792588e+02  1.368403990317e+00   2.650132366630e+00   3.972617770723e-01   4.828721025495e+00   2.273321435781e+01  1.865534571277e-01   5.163530724454e-01  2.674495806801e+01 -3.612288846281e-03  -6.147496047243e-02 -1.707362514354e-04  -9.413332072581e-02  5.436146009460e-01
  3.531317815410e-02   3.438383464206e-02   1.858687024084e-03   1.676218195289e+02   2.194501163391e+01   4.448219951577e+02   1.390612181033e+02  1.369641981015e+00   2.655906933573e+00   3.968563376111e-01   4.829399024958e+00   2.270164886927e+01  1.864513031822e-01   5.156965266296e-01  2.670782219914e+01 -3.821548940213e-03  -6.494610726098e-02 -1.806334493096e-04  -9.945159872794e-02  5.435511004241e-01
  3.720922313346e-02   3.626120064378e-02   1.896044979356e-03   1.669459677682e+02   2.194302445292e+01   4.448224679296e+02   1.390588875558e+02  1.370976717546e+00   2.662138276505e+00   3.964201313529e-01   4.830128392675e+00   2.266772329804e+01  1.863413765314e-01   5.149907987250e-01  2.666790976240e+01 -4.035889379521e-03  -6.848649811200e-02 -1.907720212731e-04  -1.048764970111e-01  5.434827704514e-01
  3.914300380316e-02   3.817611346831e-02   1.933780669701e-03   1.662565991514e+02   2.194088556761e+01   4.448229768120e+02   1.390563789989e+02  1.372413067589e+00   2.668850396951e+00   3.959517762916e-01   4.830911419706e+00   2.263133798560e+01  1.862233509305e-01   5.142337948431e-01  2.662510351247e+01 -4.255455296375e-03  -7.209675711710e-02 -2.011589669316e-04  -1.104090342500e-01  5.434093919176e-01
  4.111488314074e-02   4.012894347195e-02   1.971879337576e-03   1.655535803501e+02   2.193858736050e+01   4.448235236212e+02   1.390536834778e+02  1.373956081854e+00   2.676068339372e+00   3.954498602447e-01   4.831750444355e+00   2.259239196870e+01  1.860968361167e-01   5.134233911995e-01  2.657928466906e+01 -4.480398137126e-03  -7.577747354244e-02 -2.118015963618e-04  -1.160501805960e-01  5.433307405514e-01
  4.312520834245e-02   4.212004574160e-02   2.010325201717e-03   1.648367835330e+02   2.193612192064e+01   4.448241102442e+02   1.390507916907e+02  1.375610998470e+00   2.683818232926e+00   3.949129424813e-01   4.832647849103e+00   2.255078319747e+01  1.859614643948e-01   5.125574384121e-01  2.653033317350e+01 -4.710875995242e-03  -7.952919946796e-02 -2.227075467326e-04  -1.218008543195e-01  5.432465871154e-01
  4.517430978138e-02   4.414975906192e-02   2.049101438923e-03   1.641060867377e+02   2.193348103531e+01   4.448247386402e+02   1.390476939782e+02  1.377383247350e+00   2.692127335052e+00   3.943395555843e-01   4.833606056963e+00   2.250640877548e+01  1.858168546634e-01   5.116337662491e-01  2.647812797116e+01 -4.947053956030e-03  -8.335244737782e-02 -2.338847995491e-04  -1.276619183865e-01  5.431566976291e-01
  4.726249994895e-02   4.621840486516e-02   2.088190167572e-03   1.633613742485e+02   2.193065618177e+01   4.448254108431e+02   1.390443803139e+02  1.379278454510e+00   2.701024076983e+00   3.937282075617e-01   4.834627527472e+00   2.245916522240e+01  1.856626671892e-01   5.106501888382e-01  2.642254732047e+01 -5.189104452623e-03  -8.724768770328e-02 -2.453416985073e-04  -1.336341769758e-01  5.430608336227e-01
  4.939007238202e-02   4.832628616548e-02   2.127572433070e-03   1.626025369804e+02   2.192763851876e+01   4.448261289634e+02   1.390408402936e+02  1.381302446343e+00   2.710538111259e+00   3.930773842166e-01   4.835714752038e+00   2.240894875950e+01  1.854984513571e-01   5.096045103465e-01  2.636346912882e+01 -5.437207632924e-03  -9.121534632459e-02 -2.570869679185e-04  -1.397183719299e-01  5.429587524204e-01
  5.155730057738e-02   5.047368647970e-02   2.167228195360e-03   1.618294728673e+02   2.192441887798e+01   4.448268951902e+02   1.390370631251e+02  1.383461253813e+00   2.720700361341e+00   3.923855517889e-01   4.836870248971e+00   2.235565561831e+01  1.853238429671e-01   5.084945311384e-01  2.630077131566e+01 -5.691551736871e-03  -9.525580203542e-02 -2.691297316913e-04  -1.459151791494e-01  5.428502074560e-01
  5.376443689607e-02   5.266086873673e-02   2.207136318693e-03   1.610420872548e+02   2.192098775541e+01   4.448277117935e+02   1.390330376175e+02  1.385761116571e+00   2.731543073411e+00   3.916511598774e-01   4.838096557738e+00   2.229918237248e+01  1.851384585860e-01   5.073180544147e-01  2.623433220292e+01 -5.952333483301e-03  -9.936938397461e-02 -2.814795328654e-04  -1.522252049537e-01  5.427349486182e-01
  5.601171145989e-02   5.488807417798e-02   2.247274563814e-03   1.602402932959e+02   2.191733530262e+01   4.448285811262e+02   1.390287521705e+02  1.388208486961e+00   2.743099870443e+00   3.908726446535e-01   4.839396232783e+00   2.223942629271e+01  1.849418365282e-01   5.060728933345e-01  2.616403093260e+01 -6.219758465663e-03  -1.035563690314e-01 -2.941463536223e-04  -1.586489823895e-01  5.426127226289e-01
  5.829933104263e-02   5.715552125126e-02   2.287619582746e-03   1.594240123495e+02   2.191345131788e+01   4.448295056268e+02   1.390241947633e+02  1.390810033892e+00   2.755405808637e+00   3.900484323747e-01   4.840771836736e+00   2.217628572435e+01  1.847336434726e-01   5.047568786133e-01  2.608974791100e+01 -6.494041555595e-03  -1.078169792301e-01 -3.071406357755e-04  -1.651869675199e-01  5.424832734506e-01
  6.062747795896e-02   5.946340450080e-02   2.328146916328e-03   1.585931743797e+02   2.190932523730e+01   4.448304878208e+02   1.390193529438e+02  1.393572646567e+00   2.768497436308e+00   3.891769432047e-01   4.842225932869e+00   2.210966048721e+01  1.845133990223e-01   5.033678665909e-01  2.601136527907e+01 -6.775407313222e-03  -1.121513790988e-01 -3.204733016548e-04  -1.718395356819e-01  5.423463427246e-01
  6.299630895365e-02   6.181189345630e-02   2.368830994689e-03   1.577477183557e+02   2.190494612587e+01   4.448315303239e+02   1.390142138176e+02  1.396503438017e+00   2.782412855253e+00   3.882565953489e-01   4.843761077052e+00   2.203945229666e+01  1.842807293762e-01   5.019037477579e-01  2.592876740784e+01 -7.064090403024e-03  -1.165596730322e-01 -3.341557753579e-04  -1.786069777344e-01  5.422016702375e-01
  6.540595409446e-02   6.420113152406e-02   2.409645140816e-03   1.568875926513e+02   2.190030266849e+01   4.448326358434e+02   1.390087640362e+02  1.399609748441e+00   2.797191784763e+00   3.872858095041e-01   4.845379808938e+00   2.196556520493e+01  1.840351863703e-01   5.003624557161e-01  2.584184141757e+01 -7.360336013893e-03  -1.210419026541e-01 -3.482000043138e-04  -1.854894963110e-01  5.420489944148e-01
  6.785651567184e-02   6.663123488315e-02   2.450561577378e-03   1.560127554421e+02   2.189538316089e+01   4.448338071813e+02   1.390029897864e+02  1.402899148279e+00   2.812875628230e+00   3.862630136337e-01   4.847084642462e+00   2.188790606122e+01  1.837763862635e-01   4.987419765570e-01  2.575047771908e+01 -7.664400281657e-03  -1.255980441872e-01 -3.626184810488e-04  -1.924872020638e-01  5.418880528384e-01
  7.034806710881e-02   6.910229139033e-02   2.491551436966e-03   1.551231750995e+02   2.189017550073e+01   4.448350472358e+02   1.389968767786e+02  1.406379441015e+00   2.829507542486e+00   3.851866480603e-01   4.848878055602e+00   2.180638498898e+01  1.835038928463e-01   4.970403586240e-01  2.565457057527e+01 -7.976550712503e-03  -1.302280058385e-01 -3.774242651277e-04  -1.996001099380e-01  5.417185827856e-01
  7.288065188470e-02   7.161435949675e-02   2.532584775888e-03   1.542188305812e+02   2.188466717853e+01   4.448363590043e+02   1.389904102351e+02  1.410058665660e+00   2.847132509899e+00   3.840551708767e-01   4.850762479450e+00   2.172091587808e+01  1.832173059519e-01   4.952557226192e-01  2.555401868009e+01 -8.297066605415e-03  -1.349316252114e-01 -3.926310051658e-04  -2.068281354743e-01  5.415403217862e-01
  7.545428247637e-02   7.416746718053e-02   2.573630591675e-03   1.532997118150e+02   2.187884526882e+01   4.448377455853e+02   1.389835748795e+02  1.413945098848e+00   2.865797413213e+00   3.828670636738e-01   4.852740286497e+00   2.163141689002e+01  1.829162104735e-01   4.933862720233e-01  2.544872575296e+01 -8.626239471429e-03  -1.397086667513e-01 -4.082529608050e-04  -2.141710911465e-01  5.413530081918e-01
  7.806893932079e-02   7.676161089858e-02   2.614656844414e-03   1.523658200765e+02   2.187269642130e+01   4.448392101807e+02   1.389763549247e+02  1.418047256525e+00   2.885551113179e+00   3.816208375733e-01   4.854813778106e+00   2.153781097282e+01  1.826001916867e-01   4.914303037654e-01  2.533860114450e+01 -8.964373447552e-03  -1.445588192349e-01 -4.243050245849e-04  -2.216286827622e-01  5.411563817537e-01
  8.072456980282e-02   7.939675456180e-02   2.655630482036e-03   1.514171683578e+02   2.186620685220e+01   4.448407560983e+02   1.389687340621e+02  1.422373895159e+00   2.906444528961e+00   3.803150395560e-01   4.856985171307e+00   2.144002638318e+01  1.822688796993e-01   4.893862191000e-01  2.522356045080e+01 -9.311785702962e-03  -1.494816933150e-01 -4.408027435792e-04  -2.292005059279e-01  5.409501842010e-01
  8.342108727249e-02   8.207282853766e-02   2.696517469670e-03   1.504537817264e+02   2.185936233572e+01   4.448423867539e+02   1.389606954502e+02  1.426934012416e+00   2.928530721296e+00   3.789482590706e-01   4.859256584656e+00   2.133799721205e+01  1.819218598535e-01   4.872525346194e-01  2.510352613182e+01 -9.668806834832e-03  -1.544768191295e-01 -4.577623406838e-04  -2.368860425941e-01  5.407341598138e-01
  8.615837009564e-02   8.478972868406e-02   2.737282823146e-03   1.494756976737e+02   2.185214819587e+01   4.448441056734e+02   1.389522217041e+02  1.431736847236e+00   2.951864978334e+00   3.775191349057e-01   4.861630023428e+00   2.123166391013e+01  1.815587445034e-01   4.850278933368e-01  2.497842812956e+01 -1.003578125111e-02  -1.595436439864e-01 -4.752007354376e-04  -2.446846576971e-01  5.405080559810e-01
  8.893626074237e-02   8.754731541901e-02   2.777890646735e-03   1.484829664492e+02   2.184454929842e+01   4.448459164952e+02   1.389432948846e+02  1.436791879229e+00   2.976504904042e+00   3.760263623041e-01   4.864107363967e+00   2.112097380914e+01  1.811792026604e-01   4.827110757613e-01  2.484820448134e+01 -1.041306753738e-02  -1.646815301362e-01 -4.931355642523e-04  -2.525955959141e-01  5.402716237344e-01
  9.175456491756e-02   9.034541282997e-02   2.818304175185e-03   1.474756513812e+02   2.183655004334e+01   4.448478229719e+02   1.389338964879e+02  1.442108827352e+00   3.002510509205e+00   3.744687002849e-01   4.866690337209e+00   2.100588163467e+01  1.807828291643e-01   4.803010108887e-01  2.471280192314e+01 -1.080103880477e-02  -1.698897526430e-01 -5.115851999064e-04  -2.606179785441e-01  5.400246182479e-01
  9.461305073765e-02   9.318380782760e-02   2.858485820090e-03   1.464538291821e+02   2.182813435756e+01   4.448498289728e+02   1.389240074360e+02  1.447697647732e+00   3.029944304660e+00   3.728449791535e-01   4.869380511503e+00   2.088635000561e+01  1.803693204777e-01   4.777967870102e-01  2.457217647719e+01 -1.120008301586e-02  -1.751674973654e-01 -5.305687701545e-04  -2.687508005246e-01  5.397667992892e-01
  9.751144795827e-02   9.606224934796e-02   2.898397220627e-03   1.454175902347e+02   2.181928568834e+01   4.448519384854e+02   1.389136080672e+02  1.453568530597e+00   3.058871396800e+00   3.711541081521e-01   4.872179274550e+00   2.076234991578e+01  1.799383086917e-01   4.751976622566e-01  2.442629401856e+01 -1.161060328535e-02  -1.805138590613e-01 -5.501061753236e-04  -2.769929276081e-01  5.394979316116e-01
  1.004494472569e-01   9.898044760760e-02   2.937999298653e-03   1.443670388613e+02   2.180998699710e+01   4.448541556172e+02   1.389026781270e+02  1.459731896194e+00   3.089359584961e+00   3.693950832175e-01   4.875087814739e+00   2.063386119218e+01  1.794895184288e-01   4.725030747728e-01  2.427513081432e+01 -1.203301815238e-02  -1.859278396248e-01 -5.702181047456e-04  -2.853430937140e-01  5.392177852699e-01
  1.034266995751e-01   1.019380734160e-01   2.977252318141e-03   1.433022935702e+02   2.180022075398e+01   4.448564845975e+02   1.388911967607e+02  1.466198389625e+00   3.121479460565e+00   3.675669947932e-01   4.878107101533e+00   2.050087292473e+01  1.790226142446e-01   4.697126524196e-01  2.411867402909e+01 -1.246776182115e-02  -1.914083464709e-01 -5.909260518694e-04  -2.937998984643e-01  5.389261358450e-01
  1.064428155240e-01   1.049347575495e-01   3.016115948923e-03   1.422234872822e+02   2.178996893318e+01   4.448589297789e+02   1.388791425053e+02  1.472978874466e+00   3.155304507589e+00   3.656690356503e-01   4.881237865477e+00   2.036338386250e+01  1.785373717392e-01   4.668262219092e-01  2.395692219117e+01 -1.291528436682e-02  -1.969541910775e-01 -6.122523279192e-04  -3.023618049276e-01  5.386227645592e-01
  1.094973648586e-01   1.079700901913e-01   3.054549334656e-03   1.411307675311e+02   2.177921300911e+01   4.448614956383e+02   1.388664932839e+02  1.480084425085e+00   3.190911204052e+00   3.637005086602e-01   4.884480577159e+00   2.022140277045e+01  1.780335251679e-01   4.638438172551e-01  2.378988561229e+01 -1.337605190351e-02  -2.025640876968e-01 -6.342200739591e-04  -3.110271375870e-01  5.383074582633e-01
  1.125898760236e-01   1.110436204411e-01   3.092511164935e-03   1.400242966412e+02   2.176793395358e+01   4.448641867783e+02   1.388532263998e+02  1.487526317554e+00   3.228379124148e+00   3.616608344517e-01   4.887835425794e+00   2.007494874160e+01  1.775108633140e-01   4.607656874356e-01  2.361758675482e+01 -1.385054671167e-02  -2.082366522485e-01 -6.568532712094e-04  -3.197940805325e-01  5.379800092755e-01
  1.157198357750e-01   1.141548558993e-01   3.129959751413e-03   1.389042518763e+02   2.175611223397e+01   4.448670079278e+02   1.388393185326e+02  1.495316019058e+00   3.267791040613e+00   3.595495588874e-01   4.891302297228e+00   1.992405145918e+01  1.769692044819e-01   4.575923031627e-01  2.344006054022e+01 -1.433926732207e-02  -2.139704014027e-01 -6.801767495481e-04  -3.286606759248e-01  5.376402150496e-01
  1.188866888828e-01   1.173032623289e-01   3.166853107801e-03   1.377708255616e+02   2.174372781278e+01   4.448699639427e+02   1.388247457353e+02  1.503465175641e+00   3.309233026658e+00   3.573663602964e-01   4.894880751236e+00   1.976875140393e+01  1.764083189146e-01   4.543243626569e-01  2.325735459286e+01 -1.484272855427e-02  -2.197637518663e-01 -7.042161940400e-04  -3.376248227149e-01  5.372878776512e-01
  1.220898379163e-01   1.204882633996e-01   3.203149033553e-03   1.366242251762e+02   2.173076014832e+01   4.448730598059e+02   1.388094834332e+02  1.511985598234e+00   3.352794557070e+00   3.551110563779e-01   4.898569998642e+00   1.960910000106e+01  1.758281367274e-01   4.509627963175e-01  2.306952941301e+01 -1.536146150754e-02  -2.256150198798e-01 -7.289981494362e-04  -3.466842756500e-01  5.369228030170e-01
  1.253286431174e-01   1.237092405169e-01   3.238805201061e-03   1.354646734139e+02   2.171718819698e+01   4.448763006277e+02   1.387935064237e+02  1.520889246818e+00   3.398568607781e+00   3.527836107047e-01   4.902368877790e+00   1.944515970365e+01  1.752284871880e-01   4.475087702156e-01  2.287665847489e+01 -1.589601350294e-02  -2.315224209335e-01 -7.545500226064e-04  -3.558366445882e-01  5.365447999744e-01
  1.286024223635e-01   1.269655327405e-01   3.273779246102e-03   1.342924082134e+02   2.170299041705e+01   4.448796916451e+02   1.387767888786e+02  1.530188212639e+00   3.446651753307e+00   3.503841387391e-01   4.906275830938e+00   1.927700400665e+01  1.746093702363e-01   4.439636882896e-01  2.267882824311e+01 -1.644694797602e-02  -2.374840697117e-01 -7.809000828373e-04  -3.650793941141e-01  5.361536789941e-01
  1.319104512248e-01   1.302564367942e-01   3.308028861306e-03   1.331076827541e+02   2.168814477427e+01   4.448832382207e+02   1.387593043481e+02  1.539894698327e+00   3.497144261178e+00   3.479129132894e-01   4.910288880136e+00   1.910471738965e+01  1.739707136478e-01   4.403291931980e-01  2.247613810547e+01 -1.701484432003e-02  -2.434979802692e-01 -8.080774600495e-04  -3.744098434890e-01  5.357492506540e-01
  1.352519631172e-01   1.335812071710e-01   3.341511892342e-03   1.319107654184e+02   2.167262874919e+01   4.448869458422e+02   1.387410257664e+02  1.550020995904e+00   3.550150182898e+00   3.453703693053e-01   4.914405603156e+00   1.892839518458e+01  1.733125018662e-01   4.366071657381e-01  2.226870021716e+01 -1.760029768049e-02  -2.495620664471e-01 -8.361121409774e-04  -3.838251669436e-01  5.353313237864e-01
  1.386261495537e-01   1.369390563354e-01   3.374186436529e-03   1.307019397192e+02   2.165641934655e+01   4.448908201199e+02   1.387219254605e+02  1.560579462505e+00   3.605777440325e+00   3.427571079453e-01   4.918623109428e+00   1.874814336669e+01  1.726347799495e-01   4.327997227915e-01  2.205663925493e+01 -1.820391870342e-02  -2.556741425288e-01 -8.650349634278e-04  -3.933223943241e-01  5.348997032871e-01
  1.420321604972e-01   1.403291550255e-01   3.406010943527e-03   1.294815041908e+02   2.163949310673e+01   4.448948667853e+02   1.387019751602e+02  1.571582493845e+00   3.664137907024e+00   3.400738998144e-01   4.922938015907e+00   1.856407826657e+01  1.719375989573e-01   4.289092137283e-01  2.184009207832e+01 -1.882633323983e-02  -2.618319241395e-01 -8.948776087617e-04  -4.028984120960e-01  5.344541875617e-01
  1.454691048150e-01   1.437506326561e-01   3.436944317755e-03   1.282497722438e+02   2.162182611940e+01   4.448990916877e+02   1.386811460118e+02  1.583042495219e+00   3.725347483129e+00   3.373216873216e-01   4.927346423218e+00   1.837632620473e+01  1.712211353907e-01   4.249382152924e-01  2.161920729968e+01 -1.946818201089e-02  -2.680330293890e-01 -9.256725928492e-04  -4.125499647292e-01  5.339945655889e-01
  1.489360508371e-01   1.472025778261e-01   3.466946022156e-03   1.270070719826e+02   2.160339403951e+01   4.449035007916e+02   1.386594085932e+02  1.594971850140e+00   3.789526163431e+00   3.345015860528e-01   4.931843891910e+00   1.818502304675e+01  1.704855009272e-01   4.208895248994e-01  2.139414476088e+01 -2.013012023934e-02  -2.742749802524e-01 -9.574532558056e-04  -4.222736564711e-01  5.335206135815e-01
  1.524320270200e-01   1.506840389286e-01   3.495976182903e-03   1.257537459857e+02   2.158417210563e+01   4.449081001725e+02   1.386367329329e+02  1.607382886519e+00   3.856798097528e+00   3.316148851034e-01   4.936425419363e+00   1.799031368260e+01  1.697308796422e-01   4.167661524027e-01  2.116507492071e+01 -2.081281725431e-02  -2.805552041877e-01 -9.902537508472e-04  -4.320659534997e-01  5.330320912302e-01
